genre,size,price,rating,review_count,downloads
5,30,0,4,14406,2
5,8.7,0,4.2,12588,2
5,26,0,4.3,53445,2
5,26,0,4.2,62470,2
5,47,0,4.2,11706,2
5,8.1,0,4.2,4176,2
5,4.5,0,3.9,6292,2
5,43,0,4.5,105994,2
5,14,0,3.6,6384,2
6,2.9,0,3.4,11256,2
6,31,0,4.3,26797,2
6,29,0,4.4,328676,2
6,48,0,4,85690,2
6,26,0,4.4,207175,2
6,29,0,4.3,201247,2
6,44,0,4.4,236828,2
6,34,0,4.2,197393,2
6,51,0,4,67953,2
6,41,0,3.7,148116,2
6,11,0,4,71730,2
6,28,0,4.1,150166,2
6,55,0,4.3,152767,2
6,40,0,4.3,135462,2
6,35,0,3.9,86127,2
6,46,0,4,98849,2
6,128,0,4.2,115647,2
6,45,0,4.1,76436,2
6,31,0,4.3,235450,2
6,29,0,4.1,65279,2
6,52,0,4.5,238828,2
6,17,0,4.4,30691,2
6,24,0,4.3,50861,2
6,30,0,4.1,44381,2
6,42,0,4.4,12335,2
6,10,0,4.1,34756,2
6,17,0,3.5,2942,2
6,40,0,4.3,124339,2
6,48,0,4.6,26315,2
6,52,0,4.3,88786,2
6,32,0,4.5,65574,2
6,23,0,4.5,39143,2
6,27,0,4.4,58792,2
6,49,0,4,12000,2
6,57,0,3.9,10926,2
6,55,0,4.2,10586,2
6,41,0,3.9,4601,2
6,31,0,4.3,100026,2
6,48,0,4.3,66729,2
6,42,0,4.6,41058,2
6,2.9,0,3.4,11265,2
6,28,0,4.1,20092,2
6,47,0,4.4,65341,2
6,2.5,0,4.3,13399,2
6,36,0,4.4,56167,2
6,35,0,4.5,150318,2
6,16,0,4.3,43849,2
6,35,0,4.1,11866,2
6,38,0,4.3,82029,2
6,42,0,4,29681,2
6,39,0,4.6,42289,2
6,43,0,4.2,2775,2
6,25,0,4.3,113538,2
6,6.6,0,4.6,51969,2
6,41,0,4.5,18334,2
6,11,0,4,31059,2
6,30,0,4.3,18830,2
6,6.6,0,4.3,31695,2
6,44,0,3.9,2284,2
6,6.6,0,3.9,7864,2
6,40,0,4.2,15725,2
6,47,0,4.5,50869,2
6,18,0,4.4,39001,2
6,2.7,0,4.1,10934,2
6,37,0,3.8,73308,2
6,50,0,4.2,38338,2
6,17,0,4.4,78119,2
6,41,0,4.1,49420,2
6,48,0,4.2,62001,2
6,29,0,4.1,14423,2
6,40,0,3.9,14502,2
6,49,0,4.2,37469,2
6,33,0,4.4,18385,2
6,5.2,0,4.6,124348,2
6,22,0,4.4,46424,2
6,33,0,4.3,25566,2
6,3.2,0,3.8,13717,2
6,45,0,4.6,50606,2
6,41,0,4.3,14327,2
6,33,0,4.2,9273,2
6,29,0,4.4,27845,2
6,42,0,4.2,5412,2
6,40,0,4.3,18341,2
6,25,0,4.1,20038,2
6,37,0,4.2,14704,2
6,28,0,4,5358,2
6,12,0,4.8,142791,2
6,44,0,4.2,12880,2
6,48,0,4.3,61971,2
6,34,0,4,23725,2
6,36,0,4.5,63807,2
6,42,0,4.3,45765,2
6,47,0,4,55800,2
6,68,0,4.6,173914,2
6,36,0,4,32501,2
6,4.1,0,4.4,50871,2
6,52,0,4.1,28745,2
6,5.6,0,4.2,29096,2
6,13,0,4.2,15384,2
6,46,0,4.5,57177,2
6,6.7,0,4.2,31079,2
6,15,0,4.5,60080,2
6,39,0,3.7,23500,2
6,36,0,4.1,14741,2
6,43,0,4.3,19057,2
6,45,0,4.6,28041,2
6,34,0,4.5,87462,2
6,2.7,0,3.9,74760,2
6,33,0,4.4,20748,2
6,27,0,4.1,72895,2
6,21,0,4.7,151949,2
6,3.9,0,4,3652,2
6,60,0,4.4,182860,2
6,27,0,4.3,41754,2
6,42,0,4.4,37750,2
6,33,0,4.2,28624,2
6,3.1,0,4.2,38675,2
6,2.3,0,4.2,8814,2
6,44,0,4.3,142461,2
6,16,0,4.5,31504,2
6,39,0,4.3,14776,2
6,2.8,0,4.4,58174,2
6,16,0,4.1,4526,2
6,41,0,4.3,24245,2
6,42,0,4.5,24565,2
6,67,0,4.1,32431,2
6,36,0,4.3,22716,2
6,39,0,4.6,147275,2
6,1.4,0,3.3,2662,2
6,38,0,4.2,28192,2
6,46,0,4.1,20934,2
6,42,0,4.3,45812,2
6,39,0,4.4,32957,2
6,9.6,0,4.4,54207,2
6,49,0,4.7,55222,2
6,43,0,4.4,71876,2
6,3.4,0,4,63675,2
6,21,0,4.2,84011,2
6,9,0,4.1,10322,2
6,12,0,4.3,18937,2
6,25,0,3.7,13101,2
6,37,0,4.5,21163,2
6,46,0,4.3,10718,2
6,38,0,4.4,15339,2
6,13,0,4.2,8173,2
6,53,0,4.1,48106,2
6,27,0,4.2,100099,2
6,42,0,3.8,27180,2
6,61,0,4.3,42060,2
6,312,0,4.1,24690,2
6,23,0,4.3,17019,2
6,51,0,4.4,40676,2
6,31,0,4.3,26810,2
6,38,0,4.3,36451,2
6,9.4,0,4.3,90589,2
6,25,0,4.4,9732,2
6,34,0,4.1,30333,2
6,80,0,4.2,49605,2
6,38,0,4.2,21902,2
7,32,0,4.6,167375,2
7,18,0,3.9,63382,2
7,8.4,0,3.8,48268,2
7,1.3,0,4.2,190600,2
7,18,0,3.8,31048,2
7,7.3,0,4,8833,2
7,2.1,0,3.5,4078,2
7,8.6,0,3.6,20665,2
7,44,0,4.5,73561,2
7,41,0,4,16201,2
7,23,0,3.6,11964,2
7,8.7,0,3.6,3736,2
7,7.4,0,3.8,12394,2
7,14,0,3.9,32989,2
7,35,0,3.8,25072,2
7,15,0,4.2,37341,2
7,16,0,3.7,127302,2
7,16,0,4.2,45553,2
7,8.8,0,4,42861,2
7,22,0,3.5,14284,2
7,15,0,3.6,88808,2
7,8.5,0,3.7,7515,2
7,14,0,3.9,9567,2
7,30,0,4.1,148305,2
7,15,0,3.9,27034,2
7,50,0,4.2,125953,2
7,38,0,3.3,9336,2
7,6.2,0,3.2,13341,2
7,36,0,3.1,27611,2
7,39,0,3.3,13684,2
7,15,0,3.8,19592,2
7,13,0,3.9,22264,2
7,5.3,0,4.1,53349,2
7,39,0,4.1,116243,2
7,8.8,0,4.3,100904,2
7,3,0,3,40468,2
7,1.7,0,3.1,13853,2
7,65,0,3.4,37999,2
7,37,0,4.4,265814,2
7,16,0,3.7,127438,2
7,8.5,0,4,29619,2
7,12,0,3.9,46726,2
7,6.7,0,4.2,60132,2
7,33,0,4.3,298555,2
7,15,0,4.3,160932,2
7,5.2,0,4,84549,2
7,15,0,3.6,30132,2
7,31,0,3.4,61464,2
7,15,0,3.6,88808,2
7,17,0,3.5,56457,2
7,19,0,3.6,74296,2
7,9.8,0,3.6,55741,2
7,18,0,3.7,50295,2
7,11,0,3.8,27974,2
7,15,0,3.6,78363,2
7,13,0,3.9,22264,2
7,9.9,0,3.8,50455,2
7,13,0,3.8,87458,2
7,27,0,3.7,37067,2
7,3.7,0,3.4,46324,2
7,48,0,4.2,53729,2
7,56,0,4.2,130332,2
7,8,0,3.6,103305,2
7,4.1,0,3.6,26885,2
7,29,0,3.8,66575,2
7,34,0,3.8,29385,2
7,19,0,4.3,59560,2
7,30,0,4.5,407517,2
7,31,0,3.6,38072,2
7,17,0,4.5,251956,2
7,4.3,0,3.6,59610,2
7,29,0,3.7,51823,2
7,7.8,0,4,76412,2
7,2.4,0,3.6,32768,2
7,10,0,4,112142,2
7,48,0,3.8,98252,2
7,44,0,3.9,73875,2
7,71,0,3.6,76698,2
7,19,0,3.7,74092,2
7,21,0,3.8,59443,2
7,28,0,3.5,48197,2
7,38,0,3.7,81354,2
7,26,0,3.6,39413,2
7,32,0,3.8,37373,2
7,12,0,4.4,133076,2
7,50,0,4.1,220785,2
7,3.4,0,4.3,39420,2
7,10,0,4.6,186126,2
7,51,0,4,200261,2
7,51,0,4.1,148328,2
7,10,0,3.9,46440,2
7,45,0,4,44636,2
7,3.1,0,3.2,50950,2
7,25,0,4.1,63242,2
7,7.1,0,3.8,17308,2
7,3.4,0,3.5,51434,2
7,11,0,3.6,67377,2
7,7.3,0,4.2,78869,2
7,11,0,3.9,21215,2
7,37,0,3.9,141413,2
7,2.1,0,3.5,53030,2
7,10,0,3.6,16711,2
7,8.7,0,3.7,47008,2
7,32,0,3.6,53254,2
7,21,0,3.5,62404,2
7,19,0,3.6,58596,2
7,8.6,0,3.8,26592,2
7,12,0,4.3,104915,2
7,41,0,4.4,113313,2
7,3.8,0,4.1,13754,2
7,7.6,0,4.1,82327,2
7,9.3,0,4.2,128892,2
7,23,0,3.4,34833,2
7,23,0,3.9,56041,2
7,35,0,4.4,141632,2
7,42,0,4,200846,2
7,17,0,3.8,49556,2
7,19,0,4.1,85773,2
7,14,0,3.9,33000,2
7,106,0,3.9,144283,2
7,71,0,3.7,85163,2
7,42,0,4.3,670875,2
7,35,0,3.1,47641,2
7,26,0,3.7,40996,2
7,30,0,3.8,31175,2
7,5.3,0,3.9,37779,2
7,27,0,3.5,39919,2
7,14,0,3.7,68052,2
7,49,0,4.4,132877,2
7,46,0,4.2,334254,2
7,41,0,4.2,404007,2
7,15,0,4.2,58815,2
7,50,0,4.1,62187,2
7,5.3,0,4.1,53364,2
7,13,0,4.1,42887,2
7,29,0,4.2,244070,2
7,2,0,4.3,120444,2
7,31,0,3.2,34510,2
7,20,0,4.1,106892,2
7,3.4,0,3.8,54861,2
7,11,0,3.8,37169,2
7,24,0,3.9,91829,2
7,45,0,3.8,62492,2
7,27,0,3.5,69878,2
7,9.8,0,3.9,21931,2
7,21,0,3.9,47660,2
7,29,0,3.7,61196,2
7,15,0,3.3,47265,2
7,20,0,3.7,38088,2
7,12,0,3.8,55578,2
7,21,0,3.7,63713,2
7,7.6,0,2.9,31422,2
7,1.3,0,4.2,190647,2
7,41,0,3.8,48581,2
7,4.9,0,2.6,50941,2
7,6.7,0,4,51119,2
7,94,0,3.8,33282,2
7,16,0,4.4,139566,2
7,23,0,3.8,53998,2
7,4.7,0,3.9,99653,2
7,49,0,4.2,152881,2
7,49,0,4.2,99198,2
7,11,0,4.1,92652,2
7,22,0,3.7,54319,2
7,35,0,3.7,142365,2
7,17,0,3.9,40206,2
7,24,0,3.7,40031,2
7,23,0,3.8,48482,2
7,34,0,3.7,77378,2
7,8.4,0,3.9,158503,2
7,3.8,0,4.3,45406,2
7,9.5,0,3.9,25280,2
7,19,0,4,83941,2
7,39,0,3.7,70612,2
7,46,0,4.4,41671,2
7,18,0,3.7,44051,2
7,12,0,3.7,9631,2
7,13,0,3.6,45808,2
7,18,0,3.7,73405,2
7,39,0,3.8,39977,2
7,21,0,3.7,59643,2
7,4.6,0,4,46919,2
7,12,0,3.6,48720,2
7,12,0,4.1,134372,2
7,7.7,0,4.1,119849,2
7,5,0,4.1,67382,2
7,39,0,3.8,96114,2
7,8.9,0,4.1,144650,2
7,18,0,4.1,270538,2
7,13,0,4.5,626336,2
7,4.5,0,3.9,49170,2
7,4.7,0,3.7,97588,2
7,2.7,0,3.8,38110,2
7,14,0,3.3,22776,2
7,28,0,4.4,33750,2
7,25,0,3.6,36106,2
7,22,0,4.5,283015,2
7,8.8,0,4,66355,2
7,30,0,4.5,632483,2
7,53,0,3.9,102948,2
7,46,0,4.6,159459,2
7,18,0,3.6,61507,2
7,14,0,3.8,45657,2
7,41,0,4.3,107615,2
7,4.2,0,4.2,166845,2
7,49,0,4.2,146998,2
7,25,0,3.4,42490,2
7,44,0,4.3,147466,2
7,19,0,3.8,33499,2
7,11,0,4.2,44932,2
7,19,0,4.1,56654,2
7,36,0,3.8,85443,2
7,18,0,3.6,17245,2
7,28,0,3.9,23016,2
7,11,0,4.8,54208,2
7,14,0,3.5,9528,2
7,15,0,3.7,5899,2
7,1.2,0,3.4,4293,2
7,18,0,4.4,147413,2
7,6.2,0,4,50438,2
7,14,0,4.2,66695,2
7,42,0,3.8,24851,2
7,22,0,3.8,28091,2
7,19,0,3.7,6099,2
7,6,0,3.7,16004,2
7,8.1,0,3.9,11651,2
7,9.3,0,3.6,12619,2
7,7.4,0,3.8,12399,2
7,13,0,3.7,26250,2
7,34,0,3.5,19396,2
7,31,0,3.6,27326,2
7,31,0,4.1,23079,2
7,42,0,4,9401,2
7,15,0,4.2,17993,2
7,9.4,0,3.7,16232,2
7,39,0,3.6,15073,2
7,9.3,0,4.2,18715,2
7,38,0,3.7,15672,2
7,60,0.99,4,45781,2
7,3.9,0,4.1,7085,2
7,45,0,3.4,23264,2
7,16,0,3.6,6588,2
7,30,0,3.7,8862,2
7,1.2,0,4,4673,2
7,17,0,3.5,17625,2
7,14,0,3.3,9962,2
7,27,0,3.4,23827,2
7,17,0,3.4,6314,2
7,35,0,3.3,10567,2
7,1.5,0,3.9,4065,2
7,21,0,3.8,64308,2
7,6.2,0,3.2,13345,2
7,28,0,3.3,14728,2
7,41,0,3.3,27154,2
7,60,0,4,60063,2
7,12,0,3.4,8129,2
7,13,0,3.5,9857,2
7,41,0,3.8,13584,2
7,50,0,3.7,28559,2
7,2.2,0,3.2,7224,2
7,4.6,0,3.3,7810,2
7,19,0,3.4,11423,2
7,21,0,3.7,13580,2
7,5,0,3.5,30539,2
7,13,0,3.6,38912,2
7,14,0,3.5,14568,2
7,5,0,3.7,9996,2
7,41,0,3.8,40193,2
7,6.6,0,3.7,6656,2
7,3.8,0,3.8,5145,2
7,12,0,3.6,7023,2
7,11,0,4.4,40829,2
7,5.8,0,4.3,8597,2
7,8.2,0,4.1,5553,2
7,19,0,3.9,25973,2
7,18,0,3.8,12483,2
7,17,0,3.7,12925,2
7,18,0,3.8,8470,2
7,16,0,3.8,8102,2
7,18,0,3.5,33258,2
7,21,0,3.5,13238,2
7,17,0,3.8,9151,2
7,23,0,3.6,30116,2
7,8.5,0,3.7,7515,2
7,6.7,0,4.3,7903,2
7,3.4,0,3.1,6055,2
7,47,0,3.4,16059,2
7,2.9,0,2.8,8434,2
7,45,0,4.2,54987,2
7,46,0,3.1,29313,2
7,14,0,3.3,22419,2
7,3.1,0,3.4,18927,2
7,39,0,3.5,54095,2
7,43,0,3.4,18184,2
7,17,0,3.3,21441,2
7,32,0,3.4,12075,2
7,11,0,3.7,15549,2
7,16,0,3.3,26319,2
7,6.8,0,4.1,5793,2
7,11,0,3.7,14925,2
7,12,0,3.8,17387,2
7,13,0,3.5,10311,2
7,19,0,3.6,16415,2
7,14,0,3.8,19980,2
7,20,0,3.8,16388,2
7,17,0,3.6,37933,2
7,7.9,0,3.9,4834,2
7,16,0,3.8,8387,2
7,15,0,3.9,27036,2
7,11,0,3.7,12153,2
7,38,0,3.9,11311,2
7,5.6,0,4,4938,2
7,2.9,0,3.6,5725,2
7,29,0,3.9,5326,2
7,16,0,3.4,12465,2
7,12,0,3.7,11368,2
7,5.9,0,3.6,20196,2
7,5,0,3.9,12856,2
7,16,0,4,13282,2
7,21,0,3.6,6391,2
7,6.2,0,4,18255,2
7,7.2,0,4.1,6357,2
7,5.8,0,4,23216,2
7,6.2,0,3.5,29707,2
7,18,0,3.2,21254,2
7,20,0,3.8,16091,2
7,5.1,0,3.9,6581,2
7,28,0,4.3,36737,2
7,16,0,3.6,9286,2
7,20,0,3.7,9746,2
7,50,0,4,46984,2
7,38,0,3.5,17472,2
7,43,0,3.6,16349,2
7,17,0,3.6,15929,2
7,23,0,3.9,5820,2
7,34,0,3.9,14242,2
7,1.8,0,3.9,8061,2
7,34,0,4.6,14912,2
7,35,0,4,34819,2
7,16,0,3.6,4841,2
7,8.3,0,3.5,23679,2
7,41,0,3.9,41453,2
7,21,0,3.6,9522,2
7,12,0,3.6,10477,2
7,27,0,3.7,6081,2
7,1.7,0,4.4,160391,2
7,7.8,0,3.8,19176,2
7,44,0,4.1,59232,2
7,44,0,4.5,73653,2
7,16,0,4,29288,2
7,40,0,3.5,19616,2
7,447,0,4.4,299329,2
7,13,0,3.9,11457,2
7,22,0,3.8,18767,2
7,7.3,0,4,8832,2
7,44,0,3.6,26621,2
7,28,0,4.5,28912,2
7,39,0,3.3,13689,2
7,45,0,3.6,7318,2
7,16,0,3.5,12084,2
7,22,0,3.7,19059,2
7,17,0,3.6,8795,2
7,10,0,3.8,7768,2
7,7.2,0,4,43300,2
7,24,0,3.9,16948,2
7,26,0,3.9,6871,2
7,5.9,0,3.9,11118,2
7,49,0,4.2,93690,2
7,28,0,4.6,106625,2
7,13,0,3.7,5084,2
7,8.4,0,3.8,48274,2
7,9,0,4.2,58785,2
7,1.1,0,4,45506,2
7,39,0,3.8,8987,2
7,47,0,3.9,49570,2
7,21,0,3.6,28421,2
7,73,0,4.2,20368,2
7,2,0,3.7,22209,2
7,17,0,4.1,22436,2
7,9.5,0,3.4,7780,2
7,4.2,0,3.7,40300,2
7,5,0,4.2,12705,2
7,22,0,3.6,5489,2
7,14,0,3.8,65090,2
7,40,0,4.1,10794,2
7,37,0,3.2,10949,2
7,41,0,4.1,23152,2
7,13,0,3.8,15658,2
7,26,0,3.7,15471,2
7,12,0,3.8,23191,2
7,12,0,3.5,15429,2
7,17,0,4.2,98696,2
7,37,0,3.5,7640,2
7,2.3,0,3.9,15976,2
7,27,0,4.4,15855,2
7,50,0,3.6,7523,2
7,6.6,0,3.5,9582,2
7,21,0,3.8,9008,2
7,15,0,3.6,11108,2
7,12,0,3.7,6670,2
7,2.2,0,3.9,5633,2
7,12,0,3.5,18079,2
7,1.3,0,3.9,2771,2
7,11,0,3.8,14531,2
7,13,0,3.7,20231,2
7,29,0,3.5,18285,2
7,2.1,0,3.5,4078,2
7,59,0,4.6,71619,2
7,46,0,3.7,19273,2
7,42,0,3.8,17202,2
7,8.4,0,3.6,5070,2
7,4,0,3.9,8555,2
7,35,0,3.5,6167,2
7,22,0,4.3,212039,2
7,17,0,3.7,8789,2
7,32,0,3.7,8045,2
7,19,0,3.6,28954,2
7,3.9,0,3.9,51106,2
7,18,0,3.5,27368,2
7,81,0,4.1,75930,2
7,16,0,3.7,13152,2
7,32,0,3.8,6206,2
7,39,0,3.4,12310,2
7,40,0,3.8,28492,2
7,28,0,4.6,89387,2
7,34,0,3.6,12484,2
7,59,0,4,10553,2
7,45,0,3.7,26211,2
7,23,0,3.7,14869,2
7,37,0,3.6,21053,2
7,26,0,4,13966,2
7,2,0,3.6,2027,2
7,34,0,3.8,15020,2
7,187,0,3.8,42848,2
7,30,0,3.8,9756,2
7,3,0,3.8,11189,2
7,8,0,3.9,35707,2
7,42,0,4.3,61050,2
7,28,0,3.8,12242,2
7,40,0,4,11018,2
7,47,0,3.9,28831,2
7,24,0,3.9,3921,2
7,22,0,4.1,21341,2
7,95,0,3.9,33428,2
7,57,0,4.3,59075,2
7,19,0,3,9203,2
7,25,0,3.8,115247,2
7,13,0,4,18111,2
7,23,0,4,9872,2
7,25,0,3.8,39043,2
7,25,0,4,8625,2
7,36,0,3.1,27652,2
7,23,0,3.9,6986,2
7,30,0,3.4,5324,2
7,11,0,3.9,35827,2
7,5.1,0,3.7,39196,2
7,29,0,4.4,29701,2
7,111,0,4.1,58677,2
7,2.1,0,3.6,3755,2
7,45,0,3.8,9971,2
7,15,0,4.3,47961,2
7,14,0,3.7,10942,2
7,40,0,3.8,25599,2
7,88,0,4,64483,2
7,46,0,3.9,49319,2
7,23,0,3.9,21774,2
7,41,0,3.6,14233,2
7,33,0,4.1,29577,2
7,50,0,3.8,62179,2
7,9.1,0,4.1,12875,2
7,31,0,3.8,21202,2
7,15,0,3.7,7573,2
7,3.6,0,3.7,11162,2
7,41,0,4.4,65630,2
7,31,0,3.8,52342,2
7,20,0,3.9,8114,2
7,32,0,4.3,33912,2
7,13,0,4.1,97115,2
7,33,0,4.2,75026,2
7,131,0,4,26604,2
7,183,0,4.1,78410,2
7,47,0,3.6,20968,2
7,7.4,0,4,27297,2
7,8.1,0,4.3,10614,2
7,76,0,4.1,70585,2
7,3.3,0,4.1,2149,2
7,38,0,3.7,9253,2
7,13,0,3.4,4831,2
7,11,0,3.4,9835,2
7,47,0,4.5,151469,2
7,47,0,3.7,12489,2
7,8.3,0,3.6,12488,2
7,8.3,0,4.4,10188,2
7,16,0,3.7,21217,2
7,21,0,4,15041,2
7,44,0,3.5,13364,2
7,18,0,3.4,8313,2
7,29,0,3.6,11138,2
7,2.8,0,3.9,17216,2
7,43,0,3.8,29829,2
7,43,0,3.7,19604,2
7,9.8,0,3.9,12907,2
7,167,0,4,29964,2
7,39,0,3.7,22951,2
7,23,0,3.7,31337,2
7,239,0,4.1,31665,2
7,25,0,3.7,5833,2
7,2.1,0,2.4,3411,2
7,29,0,3.8,23198,2
7,30,0,3.7,18231,2
7,35,0,3.8,30096,2
7,42,0,4.2,21960,2
7,172,0,4.5,150941,2
7,38,0,3.7,44874,2
7,28,0,4.1,47997,2
7,30,0,4,25342,2
7,2.3,0,4.4,19941,2
7,42,0,3.9,9591,2
7,17,0,4.1,24319,2
7,11,0,3.8,7501,2
7,18,0,3.6,31183,2
7,6.4,0,3.7,25461,2
7,45,0,3.7,12935,2
7,17,0,4.1,13380,2
7,7.9,0,3.6,10263,2
7,7.6,0,3.8,9391,2
7,11,0,4,22439,2
7,4.7,0,3.8,6337,2
7,5.2,0,4.3,46710,2
7,16,0,3.2,32150,2
7,5.2,0,4.3,18616,2
7,18,0,3.8,31053,2
7,54,0,4,28707,2
7,12,0,3.6,10624,2
7,27,0,3.5,10308,2
7,5,0,3,15230,2
7,2.9,0,3.7,15235,2
7,24,0,3.9,40262,2
7,2,0,3.8,27721,2
7,12,0,3.9,11564,2
7,7.8,0,3.8,10716,2
7,29,0,3.6,15261,2
7,2.8,0,3.3,7393,2
7,41,0,4,16259,2
7,30,0,4,140491,2
7,32,0,3.9,12746,2
7,15,0,3.5,30510,2
7,10,0,3.5,13584,2
7,27,0,3.7,27196,2
7,35,0,3.6,30908,2
7,14,0,3.5,11446,2
7,21,0,4,13761,2
7,3.9,0,3.7,3078,2
7,16,0,3.3,13076,2
7,3.2,0,3.3,16020,2
7,41,0,3.4,38627,2
7,9.1,0,4.2,86798,2
7,24,0,3.8,27599,2
7,37,0,4.2,32199,2
7,8,0,3.5,7847,2
7,47,0,3.7,8217,2
7,31,0,3.8,34719,2
7,48,0,3.6,13365,2
7,3.9,0,4.1,23995,2
7,3.4,0,3.8,2874,2
7,18,0,3.6,22410,2
7,30,0,4.1,26195,2
7,27,0,3.6,11489,2
7,16,0,3.4,27568,2
7,14,0,4.5,161080,2
7,4,0,3.2,8249,2
7,29,0,3.1,46283,2
7,5.1,0,3.6,25022,2
7,31,0,3.8,19094,2
7,24,0,3.5,25131,2
7,24,0,3.6,26477,2
7,29,0,3.9,24781,2
7,6.3,0,4.4,12956,2
7,2.9,0,3.8,12655,2
7,46,0,3.8,79902,2
7,20,0,3.7,9045,2
7,45,0,4.3,32574,2
7,26,0,4.4,33736,2
7,8.5,0,4.6,257416,2
7,6.9,0,4.4,24380,2
7,4.3,0,4.5,48036,2
7,41,0,3.6,18305,2
7,47,0,3.7,23334,2
7,19,0,3.7,9117,2
7,40,0,3.7,9915,2
7,40,0,4.2,38965,2
7,4.6,0,3.8,27881,2
7,4,0,4.1,6871,2
7,5,0,3.3,6980,2
7,29,0,3.2,9098,2
7,34,0,3.7,6173,2
7,26,0,3.9,17885,2
7,49,0,3.5,11843,2
7,43,0,4.1,60966,2
7,37,0,3.4,41666,2
7,6.1,0,4,8352,2
7,37,0,3.6,7952,2
7,29,0,3.8,13529,2
7,17,0,4.3,28546,2
7,20,0,3.7,12919,2
7,7,0,3.8,10678,2
7,15,0,3.8,19615,2
7,2.7,0,4.5,42887,2
7,19,0,4.2,11314,2
7,20,0,3.7,29723,2
7,47,0,3.7,38724,2
7,14,0,3.6,10794,2
7,16,0,4,15127,2
7,16,0,3.6,10718,2
7,17,0,3.4,13576,2
7,2,0,3.8,16725,2
7,11,0,3.3,16590,2
7,21,0,4,27706,2
7,39,0,4.3,70117,2
7,7.3,0,3.6,21588,2
7,11,0,3.1,7031,2
7,19,0,3.7,11118,2
7,46,0,4.5,397918,2
7,31,0,3.9,12935,2
7,60,1.09,4,103948,2
7,15,0,3.2,8332,2
7,98,0,4.2,22095,2
7,6.6,0,4,77935,2
7,5.9,0,3.8,20116,2
7,17,0,4,17345,2
7,8.4,0,3.8,10694,2
7,8.6,0,3.6,20691,2
7,38,0,3.7,3777,2
7,25,0,4.6,29917,2
7,79,0,3.7,14965,2
7,34,0,3.7,85501,2
7,26,0,3.6,12828,2
7,24,0,3.5,40564,2
7,174,0,4.3,49318,2
7,14,0,3,11397,2
7,49,0,3.8,18523,2
7,10,0,3.7,23305,2
7,4.1,0,3.6,5440,2
7,8.5,0,3.9,4750,2
7,33,0,4.3,99362,2
7,2.8,0,4.5,13159,2
7,28,0,4.6,21270,2
7,28,0,3.6,7787,2
7,16,0,3.5,9668,2
7,28,0,3.1,27985,2
7,62,0,3.5,7008,2
7,3.4,0,3.6,15859,2
7,21,0,3.8,12301,2
7,17,0,3.7,16179,2
7,16,0,3.7,11407,2
7,33,0,3.8,6635,2
7,6.4,0,3.4,19635,2
7,3.6,0,3.8,42726,2
7,20,0,4.1,58836,2
7,2,0,3,17483,2
7,16,0,3.7,6141,2
7,22,0,3.9,8934,2
7,55,0,4.6,52841,2
7,16,0,3.7,18203,2
7,8.6,0,3.8,14483,2
7,11,0,3.6,16085,2
7,8.4,0,3.5,16090,2
7,11,0,3.5,7009,2
7,6.9,0,4.3,17915,2
7,29,0,3.6,9539,2
7,6.8,0,4.1,13006,2
7,41,0,3.3,20281,2
7,71,0,4.2,31848,2
7,5,0,3,6612,2
7,3.4,0,2.9,14367,2
7,42,0,4.4,381812,2
7,7.6,0,4.2,37343,2
7,7.5,0,4.4,14004,2
7,50,0,4.2,126028,2
7,78,0,3.6,11802,2
7,24,0,4.3,36881,2
7,89,0,4.2,42698,2
7,6.7,0,3.9,18853,2
7,10,0,4.1,57543,2
7,41,0,3.6,16113,2
7,34,0,3.5,14405,2
7,28,0,3.7,5904,2
7,28,0,3.3,11411,2
7,5.8,0,4.1,55985,2
7,9.4,0,3.8,17549,2
7,52,0,3.7,13957,2
7,11,0,3.9,6715,2
7,11,0,3.8,12957,2
7,35,0,3.5,28919,2
7,17,0,3.7,9571,2
7,3.2,0,3.6,6573,2
7,42,0,3.7,8654,2
7,16,0,3.7,4439,2
7,33,0,3.5,14107,2
7,10,0,4.3,25088,2
7,19,0,4.7,85071,2
7,41,0,4.4,21981,2
7,6.3,0,4.3,8467,2
7,30,0,3.8,15040,2
7,5.1,0,4.3,19096,2
7,15,0,3.7,24996,2
7,51,0,3.7,68647,2
7,41,0,4,42339,2
7,15,0,3.8,25663,2
7,21,0,3.8,9930,2
7,16,0,3.9,19308,2
7,15,0,3.9,16737,2
7,15,0,3.9,36545,2
7,20,0,3.9,17828,2
7,15,0,4.1,7019,2
7,16,0,3.7,18112,2
7,16,0,3.8,18965,2
7,16,0,3.8,10196,2
7,16,0,3.9,7925,2
7,16,0,3.8,8040,2
7,15,0,3.8,11567,2
7,18,0,3.7,7887,2
7,13,0,3.8,13205,2
7,15,0,4,11793,2
7,15,0,3.9,12467,2
7,14,0,3.9,9286,2
7,13,0,3.8,6873,2
7,12,0,3.6,17905,2
7,50,0,3.8,88194,2
7,35,0,3.8,25095,2
7,43,0,3.7,12288,2
7,37,0,3.7,29081,2
7,47,0,4,13000,2
7,46,0,4,31080,2
7,18,0,3.7,37154,2
7,25,0,3.7,16000,2
7,27,0,4,11903,2
7,20,0,3.7,14603,2
7,47,0,3.7,46005,2
7,33,0,4.1,75485,2
7,30,0,3.9,9521,2
7,15,0,2.9,46229,2
7,36,0,4.1,29372,2
7,30,0,4.1,24197,2
7,16,0,3.9,16248,2
7,49,0,4,51472,2
7,18,0,3.7,26353,2
7,3.1,0,3.5,13333,2
7,45,0,3.2,16950,2
